country1,country2,ltrade,lgdp1,lgdp2,ldist
"Turkey","Congo, Rep.",3.787785,27.56732,23.07759,8.018588
"Turkey","Congo, Dem. Rep.",3.750174,27.56732,23.75973,7.924555
"Turkey","Benin",4.038949,27.56732,23.23461,7.96072
"Turkey","Equatorial Guinea",3.469952,27.56732,22.9738,8.005923
"Turkey","Eritrea",-.4992498,27.56732,22.09982,7.422783
"Turkey","Ethiopia",5.211011,27.56732,25.11525,7.671865
"Turkey","Gabon",3.754311,27.56732,23.62413,8.048217
"Turkey","Gambia, The",2.995195,27.56732,21.60311,8.184385
"Turkey","Ghana",5.073278,27.56732,24.92969,8.049534
"Turkey","Guinea-Bissau",.8752276,27.56732,21.03212,8.180005
"Turkey","Guinea",4.10828,27.56732,22.92382,8.120557
"Turkey","Cote d'Ivoire",4.52844,27.56732,24.15614,8.092329
"Turkey","Kenya",4.143552,27.56732,24.74567,7.874294
"Turkey","Lesotho",-.8756298,27.56732,21.9259,8.464838
"Turkey","Liberia",3.967938,27.56732,21.6418,8.176451
"Turkey","Libya",7.195427,27.56732,25.23629,7.261262
"Turkey","Madagascar",3.333557,27.56732,23.46092,8.329465
"Turkey","Malawi",2.240419,27.56732,23.1269,8.195078
"Turkey","Mali",2.231483,27.56732,23.38799,7.932886
"Turkey","Mauritania",3.85311,27.56732,22.72289,8.029525
"Turkey","Mauritius",3.034075,27.56732,23.4033,8.376147
"Turkey","Morocco",6.611786,27.56732,25.58554,7.731616
"Turkey","Mozambique",3.733416,27.56732,23.81007,8.281534
"Turkey","Niger",3.018145,27.56732,23.02222,7.7293
"Turkey","Nigeria",5.486409,27.56732,26.55469,7.863818
"Turkey","",,27.56732,,8.379139
"Turkey","Zimbabwe",2.401498,27.56732,22.20458,8.314784
"Turkey","Rwanda",1.497083,27.56732,23.33461,7.953938
"Turkey","Sao Tome and Principe",-.7632809,27.56732,19.58523,8.058578
"Turkey","Seychelles",1.604331,27.56732,21.72984,8.096581
"Turkey","Senegal",4.150993,27.56732,23.71566,8.139861
"Turkey","Sierra Leone",3.410666,27.56732,22.64185,8.176284
"Turkey","Somalia",3.261387,27.56732,,7.686713
"Turkey","Namibia",1.114476,27.56732,23.25377,8.381764
"Turkey","Sudan",4.867616,27.56732,25.06919,7.428659
"Turkey","Swaziland",-.4035134,27.56732,22.31789,8.417402
"Turkey","Tanzania",4.371266,27.56732,24.82007,8.040769
"Turkey","Togo",4.055667,27.56732,22.455,8.004043
"Turkey","Tunisia",6.145327,27.56732,24.98805,7.297985
"Turkey","Uganda",2.652056,27.56732,24.51797,7.874294
"Turkey","Burkina Faso",3.169633,27.56732,23.64668,7.965274
"Turkey","Zambia",1.903354,27.56732,23.90454,8.226825
"Turkey","",,27.56732,,7.989785
"Turkey","Solomon Islands",.5829639,27.56732,20.8882,9.031495
"Turkey","Faeroe Islands",-2.376201,27.56732,,7.767192
"Turkey","Fiji",-.8388055,27.56732,22.09642,9.172333
"Turkey","",3.962829,27.56732,,7.695081
"Turkey","Kiribati",-2.347165,27.56732,19.8197,9.05584
"Turkey","Guam",.2897467,27.56732,,8.801284
"Turkey","",-4.084119,27.56732,,9.035408
"Turkey","New Caledonia",.8877106,27.56732,,9.135273
"Turkey","Vanuatu",1.297667,27.56732,21.14191,9.119366
"Turkey","Papua New Guinea",.755816,27.56732,23.75095,8.941946
"Turkey","",,27.56732,,8.435955
"Turkey","",-2.056153,27.56732,,9.19235
"Turkey","American Samoa",-1.55821,27.56732,,9.224206
"Turkey","Samoa",-.4336319,27.56732,20.97189,9.210646
"Turkey","Tonga",-1.428524,27.56732,20.56982,9.23105
"Turkey","Tuvalu",-1.627097,27.56732,17.24949,9.136442
"Turkey","French Polynesia",-.5734943,27.56732,,9.2814
"Turkey","Armenia",3.798345,27.56732,23.61574,6.285218
"Turkey","Azerbaijan",7.004209,27.56732,25.14033,6.50812
"Turkey","Belarus",5.411312,27.56732,25.64629,6.928943
"Turkey","Albania",5.012494,27.56732,23.79271,6.68926
"Turkey","Georgia",6.435874,27.56732,24.03122,6.197202
"Turkey","Kazakhstan",7.057641,27.56732,26.13394,7.466432
"Turkey","Kyrgyz Republic",5.224138,27.56732,23.33165,7.649823
"Turkey","Bulgaria",7.561721,27.56732,25.07472,6.378107
"Turkey","Moldova",5.489357,27.56732,23.28243,6.444336
"Turkey","Russian Federation",9.516061,27.56732,28.45276,8.036941
"Turkey","Tajikistan",5.610966,27.56732,23.51781,7.558816
"Turkey","China",9.267781,27.56732,30.12271,8.234897
"Turkey","Turkmenistan",7.023922,27.56732,25.41346,7.191789
"Turkey","Ukraine",7.859869,27.56732,26.51741,6.559234
"Turkey","Uzbekistan",6.352335,27.56732,25.26991,7.33432
"Turkey","Cuba",2.540076,27.56732,,8.780561
"Turkey","",,27.56732,,7.097049
"Turkey","Czech Republic",7.209914,27.56732,26.19304,7.097049
"Turkey","Slovak Republic",6.55385,27.56732,25.43572,6.923998
"Turkey","",,27.56732,,7.235304
"Turkey","Estonia",5.03231,27.56732,23.92875,7.269532
"Turkey","Latvia",4.812913,27.56732,24.15716,7.186745
"Turkey","Hungary",6.835373,27.56732,25.83548,6.839725
"Turkey","Lithuania",5.197763,27.56732,24.75145,7.151909
"Turkey","Mongolia",3.061219,27.56732,23.48296,8.154229
"Turkey","",1.437613,27.56732,,8.44526
"Turkey","Croatia",5.161951,27.56732,24.86675,6.986501
"Turkey","Slovenia",6.232883,27.56732,24.6121,7.022964
"Turkey","Macedonia, FYR",5.08766,27.56732,23.54905,6.56464
"Turkey","Bosnia and Herzegovina",5.138005,27.56732,24.02307,6.847629
"Turkey","Poland",7.638447,27.56732,27.26712,7.046588
"Turkey","Serbia",,27.56732,24.87298,6.684772
"Turkey","Kosovo",4.796793,27.56732,23.34484,6.647571
"Turkey","Romania",7.834971,27.56732,26.11985,6.551746
"Turkey","",,27.56732,,7.057754
"","Australia",,,27.59781,9.052313
"","New Zealand",,,25.56404,9.309034
"","South Africa",,,26.72678,8.525273
"","Argentina",,,,8.93151
"","Bolivia",,,24.51305,8.828451
"","Brazil",,,28.22175,8.701057
"","Chile",,,26.22287,8.94955
"","Colombia",,,26.68311,8.726952
"","Costa Rica",,,24.80505,8.773096
"","Dominican Republic",,,25.48104,8.591968
"","Ecuador",,,25.38836,8.813946
"","El Salvador",,,24.40613,8.778677
"","Guatemala",,,25.23531,8.774856
"","Haiti",,,23.36568,8.607376
"","Honduras",,,24.1789,8.752305
"","Mexico",,,28.02359,8.789227
"","Nicaragua",,,23.41662,8.75716
"","Panama",,,24.60495,8.750897
"","Paraguay",,,24.12724,8.822556
"","Peru",,,26.26739,8.858533
"","Uruguay",,,24.51897,8.878898
"","Venezuela, RB",,,26.37677,8.644497
"","Antigua and Barbuda",,,20.92471,8.526614
"","Bahamas, The",,,23.07536,8.592715
"","Aruba",,,,8.641298
"","Barbados",,,,8.539944
"","Bermuda",,,,8.414343
"","Dominica",,,20.04025,8.536928
"","",,,,9.004089
"","Greenland",,,,7.917651
"","Grenada",,,21.1897,8.569749
"","",,,,8.531785
"","",,,,8.561469
"","Guyana",,,22.06566,8.607849
"","Belize",,,21.85498,8.750427
"","Jamaica",,,23.88885,8.656629
"","",,,,8.540505
"","",,,,8.632825
"","St. Kitts and Nevis",,,20.03685,8.533259
"","St. Lucia",,,21.42295,8.548869
"","",,,,8.186872
"","St. Vincent and the Grenadines",,,20.44489,8.555205
"","Suriname",,,22.54653,8.589336
"","Trinidad and Tobago",,,24.29274,8.573417
"","Bahrain",,,24.1657,7.631728
"","Cyprus",,,23.6839,6.790325
"","Iran, Islamic Rep.",,,27.37002,7.555281
"","Iraq",,,25.81387,7.277957
"","Israel",,,26.10455,7.038697
"","Jordan",,,24.16978,7.100178
"","Kuwait",,,,7.42895
"","Lebanon",,,24.7594,6.964391
"","Oman",,,25.06968,7.861215
"","Qatar",,,25.71467,7.658134
"","Saudi Arabia",,,27.23021,7.538526
"","",,,,7.856179
"","Syrian Arab Republic",,,,6.997792
"","United Arab Emirates",,,,7.746305
"","Egypt, Arab Rep.",,,26.74781,7.150997
"","",,,,7.780297
"","Yemen, Rep.",,,24.62759,7.844375
"","West Bank and Gaza",,,,7.030602
"","Afghanistan",,,24.42056,7.80864
"","Bangladesh",,,26.25545,8.308228
"","Bhutan",,,21.97196,8.27767
"","Brunei Darussalam",,,23.61612,8.7284
"","Myanmar",,,,8.420407
"","Cambodia",,,24.23562,8.574409
"","Sri Lanka",,,25.39614,8.389719
"","Hong Kong SAR, China",,,26.42338,8.576917
"","India",,,29.19285,8.185467
"","Indonesia",,,27.76908,8.838693
"","Timor-Leste",,,21.294,8.905408
"","Korea, Rep.",,,27.98651,8.554694
"","Lao PDR",,,23.74945,8.529635
"","Macao SAR, China",,,24.55273,8.572158
"","Malaysia",,,26.69788,8.726576
"","Maldives",,,21.43171,8.348482
"","Nepal",,,24.34193,8.187015
"","Pakistan",,,26.87241,7.944854
"","Palau",,,19.59527,8.850904
"","Philippines",,,26.66062,8.719471
"","Singapore",,,26.41376,8.663433
"","Thailand",,,27.096,8.507961
"","Vietnam",,,26.37459,8.557173
"","Djibouti",,,21.39376,7.861675
"","Algeria",,,26.19788,7.303915
"","Angola",,,25.04366,8.269159
"","Botswana",,,23.90258,8.424629
"","Burundi",,,22.20237,8.109118
"","Cameroon",,,24.39927,7.892845
"","Cabo Verde",,,21.4011,8.08688
"","Central African Republic",,,21.3969,7.845025
"","Chad",,,23.5282,7.603125
"","Comoros",,,20.40388,8.32881
"","Congo, Rep.",,,23.07759,8.047819
"","Congo, Dem. Rep.",,,23.75973,8.021571
"","Benin",,,23.23461,7.875442
"","Equatorial Guinea",,,22.9738,7.998068
"","Eritrea",,,22.09982,7.724388
"","Ethiopia",,,25.11525,7.895926
"","Gabon",,,23.62413,8.057362
"","Gambia, The",,,21.60311,8.024011
"","Ghana",,,24.92969,7.952599
"","Guinea-Bissau",,,21.03212,8.028827
"","Guinea",,,22.92382,7.982541
"","Cote d'Ivoire",,,24.15614,7.984315
"","Kenya",,,24.74567,8.053551
"","Lesotho",,,21.9259,8.535733
"","Liberia",,,21.6418,8.063096
"","Libya",,,25.23629,7.193047
"","Madagascar",,,23.46092,8.457824
"","Malawi",,,23.1269,8.306714
"","Mali",,,23.38799,7.767897
"","Mauritania",,,22.72289,7.829736
"","Mauritius",,,23.4033,8.517262
"","Morocco",,,25.58554,7.395076
"","Mozambique",,,23.81007,8.386029
"","Niger",,,23.02222,7.638352
"","Nigeria",,,26.55469,7.812554
"","",,,,8.516337
"","Zimbabwe",,,22.20458,8.401226
"","Rwanda",,,23.33461,8.077869
"","Sao Tome and Principe",,,19.58523,8.035554
"","Seychelles",,,21.72984,8.289498
"","Senegal",,,23.71566,7.978557
"","Sierra Leone",,,22.64185,8.048652
"","Somalia",,,,7.965684
"","Namibia",,,23.25377,8.425303
"","Sudan",,,25.06919,7.635152
"","Swaziland",,,22.31789,8.498952
"","Tanzania",,,24.82007,8.177076
"","Togo",,,22.455,7.921381
"","Tunisia",,,24.98805,6.847483
"","Uganda",,,24.51797,8.020542
"","Burkina Faso",,,23.64668,7.837736
"","Zambia",,,23.90454,8.32126
"","",,,,7.755329
"","Solomon Islands",,,20.8882,9.092051
"","Faeroe Islands",,,,7.423875
"","Fiji",,,22.09642,9.218077
"","",,,,7.302952
"","Kiribati",,,19.8197,9.087336
"","Guam",,,,8.870131
"","",,,,9.078519
"","New Caledonia",,,,9.197507
"","Vanuatu",,,21.14191,9.174913
"","Papua New Guinea",,,23.75095,9.017802
"","",,,,8.403972
"","",,,,9.217368
"","American Samoa",,,,9.237267
"","Samoa",,,20.97189,9.228026
"","Tonga",,,20.56982,9.261556
"","Tuvalu",,,17.24949,9.167125
"","French Polynesia",,,,9.223178
"","Armenia",,,23.61574,7.136016
"","Azerbaijan",,,25.14033,7.221629
"","Belarus",,,25.64629,6.547988
"","Albania",,,23.79271,5.362018
"","Georgia",,,24.03122,7.038943
"","Kazakhstan",,,26.13394,7.711698
"","Kyrgyz Republic",,,23.33165,7.903022
"","Bulgaria",,,25.07472,5.355326
"","Moldova",,,23.28243,6.083348
"","Russian Federation",,,28.45276,8.103555
"","Tajikistan",,,23.51781,7.850488
"","China",,,30.12271,8.371044
"","Turkmenistan",,,25.41346,7.600826
"","Ukraine",,,26.51741,6.437974
"","Uzbekistan",,,25.26991,7.683595
"","Cuba",,,,8.64945
"","",,,,6.160668
"","Czech Republic",,,26.19304,6.160668
"","Slovak Republic",,,25.43572,5.798535
"","",,,,6.527431
"","Estonia",,,23.92875,6.962547
"","Latvia",,,24.15716,6.817416
"","Hungary",,,25.83548,5.359268
"","Lithuania",,,24.75145,6.731516
"","Mongolia",,,23.48296,8.268358
"","",,,,8.522711
"","Croatia",,,24.86675,5.641757
"","Slovenia",,,24.6121,5.779274
"","Macedonia, FYR",,,23.54905,5.061364
"","Bosnia and Herzegovina",,,24.02307,5.003242
"","Poland",,,27.26712,6.317007
"","Kosovo",,,23.34484,4.582414
"","Romania",,,26.11985,5.476357
"","",,,,6.994275
"Australia","New Zealand",8.665942,27.59781,25.56404,7.827464
"Australia","South Africa",6.848361,27.59781,26.72678,8.755094
"Australia","Argentina",6.043445,27.59781,,8.99548
"Australia","Bolivia",3.711034,27.59781,24.51305,9.12189
"Australia","Brazil",6.455688,27.59781,28.22175,9.191302
"Australia","Chile",6.314339,27.59781,26.22287,9.009442
"Australia","Colombia",3.801502,27.59781,26.68311,9.223508
"Australia","Costa Rica",4.072525,27.59781,24.80505,9.184463
"Australia","Dominican Republic",2.741361,27.59781,25.48104,9.289336
"Australia","Ecuador",2.678298,27.59781,25.38836,9.166509
"Australia","El Salvador",2.55616,27.59781,24.40613,9.167089
"Australia","Guatemala",2.285265,27.59781,25.23531,9.163572
"Australia","Haiti",-.0500366,27.59781,23.36568,9.279658
"Australia","Honduras",2.394567,27.59781,24.1789,9.185749
"Australia","Mexico",6.772129,27.59781,28.02359,9.104541
"Australia","Nicaragua",1.868554,27.59781,23.41662,9.188783
"Australia","Panama",2.591425,27.59781,24.60495,9.203963
"Australia","Paraguay",.3263063,27.59781,24.12724,9.093004
"Australia","Peru",4.656318,27.59781,26.26739,9.128364
"Australia","Uruguay",2.752654,27.59781,24.51897,9.016528
"Australia","Venezuela, RB",1.197462,27.59781,26.37677,9.269919
"Australia","Antigua and Barbuda",-.2012666,27.59781,20.92471,9.32833
"Australia","Bahamas, The",1.33419,27.59781,23.07536,9.269534
"Australia","Aruba",-1.488993,27.59781,,9.271399
"Australia","Barbados",.9151931,27.59781,,9.320864
"Australia","Bermuda",2.264609,27.59781,,9.332175
"Australia","Dominica",-1.693263,27.59781,20.04025,9.323826
"Australia","",-2.722477,27.59781,,8.844728
"Australia","Greenland",,27.59781,,9.13815
"Australia","Grenada",-2.87628,27.59781,21.1897,9.307585
"Australia","",,27.59781,,9.326169
"Australia","",,27.59781,,9.285859
"Australia","Guyana",-.2187231,27.59781,22.06566,9.27883
"Australia","Belize",.2993854,27.59781,21.85498,9.177934
"Australia","Jamaica",1.488557,27.59781,23.88885,9.24878
"Australia","",,27.59781,,9.322001
"Australia","",-.2647784,27.59781,,9.276443
"Australia","St. Kitts and Nevis",-1.525605,27.59781,20.03685,9.324962
"Australia","St. Lucia",-1.100564,27.59781,21.42295,9.317946
"Australia","",,27.59781,,9.302042
"Australia","St. Vincent and the Grenadines",-1.296485,27.59781,20.44489,9.314774
"Australia","Suriname",.0752803,27.59781,22.54653,9.280397
"Australia","Trinidad and Tobago",2.381498,27.59781,24.29274,9.30473
"Australia","Bahrain",5.747398,27.59781,24.1657,8.791995
"Australia","Cyprus",2.156793,27.59781,23.6839,8.959516
"Australia","Iran, Islamic Rep.",4.902436,27.59781,27.37002,8.801355
"Australia","Iraq",5.573793,27.59781,25.81387,8.874119
"Australia","Israel",5.837393,27.59781,26.10455,8.936915
"Australia","Jordan",4.5597,27.59781,24.16978,8.926194
"Australia","Kuwait",6.068069,27.59781,,8.846647
"Australia","Lebanon",3.149606,27.59781,24.7594,8.936297
"Australia","Oman",5.209139,27.59781,25.06968,8.709067
"Australia","Qatar",6.288487,27.59781,25.71467,8.783673
"Australia","Saudi Arabia",6.953372,27.59781,27.23021,8.833467
"Australia","",,27.59781,,8.777468
"Australia","Syrian Arab Republic",.0946514,27.59781,,8.924588
"Australia","United Arab Emirates",7.909433,27.59781,,8.752425
"Australia","Egypt, Arab Rep.",5.368879,27.59781,26.74781,8.958168
"Australia","",,27.59781,,8.797511
"Australia","Yemen, Rep.",4.900183,27.59781,24.62759,8.760615
"Australia","West Bank and Gaza",,27.59781,,8.934838
"Australia","Afghanistan",1.198718,27.59781,24.42056,8.712896
"Australia","Bangladesh",6.089763,27.59781,26.25545,8.420033
"Australia","Bhutan",-1.109576,27.59781,21.97196,8.455014
"Australia","Brunei Darussalam",5.972888,27.59781,23.61612,7.821571
"Australia","Myanmar",4.063467,27.59781,,8.321069
"Australia","Cambodia",3.779726,27.59781,24.23562,8.11282
"Australia","Sri Lanka",5.015103,27.59781,25.39614,8.34031
"Australia","Hong Kong SAR, China",7.7305,27.59781,26.42338,8.195129
"Australia","India",8.567188,27.59781,29.19285,8.507497
"Australia","Indonesia",8.351137,27.59781,27.76908,7.463043
"Australia","Timor-Leste",2.305169,27.59781,21.294,7.197497
"Australia","Korea, Rep.",9.435575,27.59781,27.98651,8.396244
"Australia","Lao PDR",3.668736,27.59781,23.74945,8.19608
"Australia","Macao SAR, China",3.271419,27.59781,24.55273,8.197651
"Australia","Malaysia",8.732448,27.59781,26.69788,7.804005
"Australia","Maldives",2.551692,27.59781,21.43171,8.411956
"Australia","Nepal",2.165062,27.59781,24.34193,8.515795
"Australia","Pakistan",5.543169,27.59781,26.87241,8.651938
"Australia","Palau",-1.14718,27.59781,19.59527,7.775953
"Australia","Philippines",6.730149,27.59781,26.66062,7.957424
"Australia","Singapore",9.016134,27.59781,26.41376,7.921456
"Australia","Thailand",8.828229,27.59781,27.096,8.201029
"Australia","Vietnam",7.771614,27.59781,26.37459,8.153245
"Australia","Djibouti",.3732054,27.59781,21.39376,8.790013
"Australia","Algeria",3.619613,27.59781,26.19788,9.146449
"Australia","Angola",2.863545,27.59781,25.04366,8.890131
"Australia","Botswana",.9926484,27.59781,23.90258,8.795068
"Australia","Burundi",-2.126859,27.59781,22.20237,8.838517
"Australia","Cameroon",.1337454,27.59781,24.39927,9.023718
"Australia","Cabo Verde",-2.665181,27.59781,21.4011,9.283957
"Australia","Central African Republic",-5.095489,27.59781,21.3969,8.959228
"Australia","Chad",.7747128,27.59781,23.5282,9.003738
"Australia","Comoros",-2.045988,27.59781,20.40388,8.657931
"Australia","Congo, Rep.",5.997715,27.59781,23.07759,8.972274
"Australia","Congo, Dem. Rep.",2.266057,27.59781,23.75973,8.897376
"Australia","Benin",-.2197817,27.59781,23.23461,9.104971
"Australia","Equatorial Guinea",2.625348,27.59781,22.9738,9.022054
"Australia","Eritrea",.0959679,27.59781,22.09982,8.841537
"Australia","Ethiopia",1.939362,27.59781,25.11525,8.819612
"Australia","Gabon",6.020622,27.59781,23.62413,8.996416
"Australia","Gambia, The",-3.505672,27.59781,21.60311,9.234843
"Australia","Ghana",4.017294,27.59781,24.92969,9.12746
"Australia","Guinea-Bissau",,27.59781,21.03212,9.220855
"Australia","Guinea",.9387334,27.59781,22.92382,9.188057
"Australia","Cote d'Ivoire",2.60659,27.59781,24.15614,9.146486
"Australia","Kenya",4.001847,27.59781,24.74567,8.787022
"Australia","Lesotho",.0730448,27.59781,21.9259,8.715028
"Australia","Liberia",.5871902,27.59781,21.6418,9.167967
"Australia","Libya",5.848994,27.59781,25.23629,9.046969
"Australia","Madagascar",2.026334,27.59781,23.46092,8.586473
"Australia","Malawi",2.588492,27.59781,23.1269,8.752557
"Australia","Mali",2.785523,27.59781,23.38799,9.16933
"Australia","Mauritania",2.286629,27.59781,22.72289,9.226302
"Australia","Mauritius",3.952145,27.59781,23.4033,8.460182
"Australia","Morocco",3.2055,27.59781,25.58554,9.199271
"Australia","Mozambique",5.197143,27.59781,23.81007,8.718255
"Australia","Niger",-.1899824,27.59781,23.02222,9.086556
"Australia","Nigeria",6.769148,27.59781,26.55469,9.067213
"Australia","",,27.59781,,8.480202
"Australia","Zimbabwe",.6889121,27.59781,22.20458,8.754755
"Australia","Rwanda",2.051794,27.59781,23.33461,8.845557
"Australia","Sao Tome and Principe",-2.501857,27.59781,19.58523,9.039039
"Australia","Seychelles",1.05641,27.59781,21.72984,8.573254
"Australia","Senegal",3.120714,27.59781,23.71566,9.221848
"Australia","Sierra Leone",2.374131,27.59781,22.64185,9.187651
"Australia","Somalia",-1.439591,27.59781,,8.725678
"Australia","Namibia",2.212185,27.59781,23.25377,8.849962
"Australia","Sudan",4.967554,27.59781,25.06919,8.917402
"Australia","Swaziland",.5072563,27.59781,22.31789,8.705761
"Australia","Tanzania",4.051118,27.59781,24.82007,8.781131
"Australia","Togo",.3486435,27.59781,22.455,9.106764
"Australia","Tunisia",2.063958,27.59781,24.98805,9.115625
"Australia","Uganda",2.786561,27.59781,24.51797,8.841754
"Australia","Burkina Faso",1.9125,27.59781,23.64668,9.144748
"Australia","Zambia",1.592432,27.59781,23.90454,8.781272
"Australia","",,27.59781,,9.240502
"Australia","Solomon Islands",4.625111,27.59781,20.8882,7.671479
"Australia","Faeroe Islands",,27.59781,,9.147943
"Australia","Fiji",5.283547,27.59781,22.09642,7.914032
"Australia","",-.0949939,27.59781,,9.201567
"Australia","Kiribati",2.238685,27.59781,19.8197,8.102106
"Australia","Guam",1.715149,27.59781,,7.973041
"Australia","",4.122553,27.59781,,7.970856
"Australia","New Caledonia",5.170248,27.59781,,7.637054
"Australia","Vanuatu",3.380236,27.59781,21.14191,7.741566
"Australia","Papua New Guinea",7.753671,27.59781,23.75095,7.4478
"Australia","",-1.77149,27.59781,,9.032106
"Australia","",1.1727,27.59781,,8.131448
"Australia","American Samoa",1.720991,27.59781,,8.229901
"Australia","Samoa",3.253856,27.59781,20.97189,8.196641
"Australia","Tonga",1.19982,27.59781,20.56982,8.1027
"Australia","Tuvalu",-.0268352,27.59781,17.24949,8.075706
"Australia","French Polynesia",2.943619,27.59781,,8.624168
"Australia","Armenia",.9510669,27.59781,23.61574,8.893246
"Australia","Azerbaijan",4.523636,27.59781,25.14033,8.878363
"Australia","Belarus",1.709996,27.59781,25.64629,9.022346
"Australia","Albania",.2516024,27.59781,23.79271,9.055168
"Australia","Georgia",2.500445,27.59781,24.03122,8.910085
